Ticket,Open Time,Type,Volume,Item,Price,S / L,T / P,Close Time,Price,Commission,Taxes,Swap,Profit
41057369,2023.12.05 11:54:03,sell,0.01,eurusd,1.08193,0,1.08149,2023.12.05 12:52:19,1.08148,-0.06,0,0,0.45
41057382,2023.12.05 11:56:01,buy,0.04,eurusd,1.08172,0,1.08264,2023.12.05 13:31:59,1.08264,-0.24,0,0,3.68
41057406,2023.12.05 12:02:01,sell,0.01,eurusd,1.08198,0,1.08149,2023.12.05 12:52:19,1.08148,-0.06,0,0,0.5
41057441,2023.12.05 12:13:06,sell,0.01,eurusd,1.08205,0,1.08149,2023.12.05 12:52:19,1.08148,-0.06,0,0,0.57
41057452,2023.12.05 12:14:11,sell,0.01,eurusd,1.08212,0,1.08149,2023.12.05 12:52:19,1.08148,-0.06,0,0,0.64
41057477,2023.12.05 12:20:00,buy,0.04,eurusd,1.08171,0,1.08264,2023.12.05 13:31:59,1.08264,-0.24,0,0,3.72
41057488,2023.12.05 12:21:01,buy,0.05,eurusd,1.08164,0,1.08264,2023.12.05 13:31:59,1.08264,-0.3,0,0,5
41057521,2023.12.05 12:30:01,buy,0.05,eurusd,1.08162,0,1.08264,2023.12.05 13:31:59,1.08264,-0.3,0,0,5.1
41057532,2023.12.05 12:31:02,buy,0.05,eurusd,1.08168,0,1.08264,2023.12.05 13:31:59,1.08264,-0.3,0,0,4.8
41057543,2023.12.05 12:32:01,buy,0.05,eurusd,1.08161,0,1.08264,2023.12.05 13:31:59,1.08264,-0.3,0,0,5.15
41057601,2023.12.05 12:52:23,buy,0.06,eurusd,1.08144,0,1.08264,2023.12.05 13:31:59,1.08264,-0.36,0,0,7.2
41057610,2023.12.05 12:53:03,buy,0.06,eurusd,1.08147,0,1.08264,2023.12.05 13:31:59,1.08264,-0.36,0,0,7.02
41057623,2023.12.05 12:54:03,buy,0.06,eurusd,1.08142,0,1.08264,2023.12.05 13:31:59,1.08264,-0.36,0,0,7.32
41057632,2023.12.05 12:54:08,sell,0.01,eurusd,1.08146,0,1.08202,2023.12.05 14:17:16,1.08202,-0.06,0,0,-0.56
41057643,2023.12.05 12:55:05,buy,0.06,eurusd,1.08139,0,1.08264,2023.12.05 13:31:59,1.08264,-0.36,0,0,7.5
41057660,2023.12.05 12:59:01,buy,0.07,eurusd,1.08144,0,1.08264,2023.12.05 13:31:59,1.08264,-0.42,0,0,8.4
41057675,2023.12.05 13:01:12,sell,0.01,eurusd,1.08165,0,1.08202,2023.12.05 14:17:16,1.08202,-0.06,0,0,-0.37
41057684,2023.12.05 13:02:01,sell,0.01,eurusd,1.08184,0,1.08202,2023.12.05 14:17:16,1.08202,-0.06,0,0,-0.18
41057695,2023.12.05 13:03:02,sell,0.01,eurusd,1.08204,0,1.08202,2023.12.05 14:17:16,1.08202,-0.06,0,0,0.02
41057708,2023.12.05 13:04:08,sell,0.01,eurusd,1.08199,0,1.08202,2023.12.05 14:17:16,1.08202,-0.06,0,0,-0.03
41057760,2023.12.05 13:22:08,sell,0.01,eurusd,1.08202,0,1.08202,2023.12.05 14:17:16,1.08202,-0.06,0,0,0
41057769,2023.12.05 13:23:03,sell,0.01,eurusd,1.08208,0,1.08202,2023.12.05 14:17:16,1.08202,-0.06,0,0,0.06
41057784,2023.12.05 13:24:07,sell,0.01,eurusd,1.08223,0,1.08202,2023.12.05 14:17:16,1.08202,-0.06,0,0,0.21
41057796,2023.12.05 13:25:05,sell,0.01,eurusd,1.08231,0,1.08202,2023.12.05 14:17:16,1.08202,-0.06,0,0,0.29
41057814,2023.12.05 13:27:10,sell,0.01,eurusd,1.08238,0,1.08202,2023.12.05 14:17:16,1.08202,-0.06,0,0,0.36
41057828,2023.12.05 13:29:03,sell,0.02,eurusd,1.08237,0,1.08202,2023.12.05 14:17:16,1.08202,-0.12,0,0,0.7
41057843,2023.12.05 13:32:02,buy,0.01,eurusd,1.08263,0,1.08317,2023.12.05 13:46:02,1.08318,-0.06,0,0,0.55
41057844,2023.12.05 13:32:03,sell,0.02,eurusd,1.08262,0,1.08202,2023.12.05 14:17:16,1.08202,-0.12,0,0,1.2
41057863,2023.12.05 13:33:02,sell,0.02,eurusd,1.08261,0,1.08202,2023.12.05 14:17:16,1.08202,-0.12,0,0,1.18
41057872,2023.12.05 13:33:03,buy,0.01,eurusd,1.08269,0,1.08317,2023.12.05 13:46:02,1.08318,-0.06,0,0,0.49
41057885,2023.12.05 13:34:17,sell,0.02,eurusd,1.08274,0,1.08202,2023.12.05 14:17:16,1.08202,-0.12,0,0,1.44
41057899,2023.12.05 13:36:00,sell,0.02,eurusd,1.08287,0,1.08202,2023.12.05 14:17:16,1.08202,-0.12,0,0,1.7
41057908,2023.12.05 13:37:01,buy,0.01,eurusd,1.08262,0,1.08317,2023.12.05 13:46:02,1.08318,-0.06,0,0,0.56
41057919,2023.12.05 13:38:01,buy,0.01,eurusd,1.0825,0,1.08317,2023.12.05 13:46:02,1.08318,-0.06,0,0,0.68
41057932,2023.12.05 13:39:03,buy,0.01,eurusd,1.08249,0,1.08317,2023.12.05 13:46:02,1.08318,-0.06,0,0,0.69
41057948,2023.12.05 13:43:04,sell,0.02,eurusd,1.08308,0,1.08202,2023.12.05 14:17:16,1.08202,-0.12,0,0,2.12
41057967,2023.12.05 13:46:02,sell,0.02,eurusd,1.08314,0,1.08202,2023.12.05 14:17:16,1.08202,-0.12,0,0,2.24
41057977,2023.12.05 13:47:02,sell,0.02,eurusd,1.0833,0,1.08202,2023.12.05 14:17:16,1.08202,-0.12,0,0,2.56
41057986,2023.12.05 13:47:03,buy,0.01,eurusd,1.08331,0,1.08245,2023.12.05 15:00:00,1.08246,-0.06,0,0,-0.85
41057997,2023.12.05 13:48:03,buy,0.01,eurusd,1.08323,0,1.08245,2023.12.05 15:00:00,1.08246,-0.06,0,0,-0.77
41058008,2023.12.05 13:49:04,buy,0.01,eurusd,1.08295,0,1.08245,2023.12.05 15:00:00,1.08246,-0.06,0,0,-0.49
41058026,2023.12.05 13:51:06,buy,0.01,eurusd,1.08285,0,1.08245,2023.12.05 15:00:00,1.08246,-0.06,0,0,-0.39
41058066,2023.12.05 14:03:01,buy,0.01,eurusd,1.0828,0,1.08245,2023.12.05 15:00:00,1.08246,-0.06,0,0,-0.34
41058085,2023.12.05 14:06:04,buy,0.01,eurusd,1.08266,0,1.08245,2023.12.05 15:00:00,1.08246,-0.06,0,0,-0.2
41058096,2023.12.05 14:07:12,buy,0.01,eurusd,1.08264,0,1.08245,2023.12.05 15:00:00,1.08246,-0.06,0,0,-0.18
41058116,2023.12.05 14:11:01,buy,0.01,eurusd,1.08238,0,1.08245,2023.12.05 15:00:00,1.08246,-0.06,0,0,0.08
41058127,2023.12.05 14:13:00,buy,0.01,eurusd,1.08234,0,1.08245,2023.12.05 15:00:00,1.08246,-0.06,0,0,0.12
41058140,2023.12.05 14:14:02,buy,0.01,eurusd,1.08214,0,1.08245,2023.12.05 15:00:00,1.08246,-0.06,0,0,0.32
41058160,2023.12.05 14:18:00,buy,0.02,eurusd,1.08209,0,1.08245,2023.12.05 15:00:00,1.08246,-0.12,0,0,0.74
41058181,2023.12.05 14:20:01,buy,0.02,eurusd,1.08192,0,1.08245,2023.12.05 15:00:00,1.08246,-0.12,0,0,1.08
41058201,2023.12.05 14:22:07,sell,0.01,eurusd,1.08182,0,1.08144,2023.12.05 14:38:03,1.08143,-0.06,0,0,0.39
41058210,2023.12.05 14:22:08,buy,0.02,eurusd,1.08185,0,1.08245,2023.12.05 15:00:00,1.08246,-0.12,0,0,1.22
41058221,2023.12.05 14:23:04,sell,0.01,eurusd,1.0819,0,1.08144,2023.12.05 14:38:03,1.08143,-0.06,0,0,0.47
41058237,2023.12.05 14:24:02,buy,0.02,eurusd,1.08183,0,1.08245,2023.12.05 15:00:00,1.08246,-0.12,0,0,1.26
41058254,2023.12.05 14:28:01,buy,0.02,eurusd,1.08182,0,1.08245,2023.12.05 15:00:00,1.08246,-0.12,0,0,1.28
41058265,2023.12.05 14:29:03,buy,0.02,eurusd,1.08167,0,1.08245,2023.12.05 15:00:00,1.08246,-0.12,0,0,1.58
41058288,2023.12.05 14:33:17,buy,0.02,eurusd,1.08156,0,1.08245,2023.12.05 15:00:00,1.08246,-0.12,0,0,1.8
41058303,2023.12.05 14:36:11,sell,0.01,eurusd,1.08203,0,1.08144,2023.12.05 14:38:03,1.08143,-0.06,0,0,0.6
41058317,2023.12.05 14:38:15,buy,0.02,eurusd,1.08137,0,1.08245,2023.12.05 15:00:00,1.08246,-0.12,0,0,2.18
41058326,2023.12.05 14:38:17,sell,0.01,eurusd,1.08135,0,1.08098,2023.12.05 14:45:33,1.08098,-0.06,0,0,0.37
41058337,2023.12.05 14:39:02,buy,0.02,eurusd,1.08136,0,1.08245,2023.12.05 15:00:00,1.08246,-0.12,0,0,2.2
41058348,2023.12.05 14:40:04,sell,0.01,eurusd,1.08156,0,1.08098,2023.12.05 14:45:33,1.08098,-0.06,0,0,0.58
41058359,2023.12.05 14:41:01,sell,0.01,eurusd,1.08157,0,1.08098,2023.12.05 14:45:33,1.08098,-0.06,0,0,0.59
41058370,2023.12.05 14:42:02,buy,0.02,eurusd,1.08129,0,1.08245,2023.12.05 15:00:00,1.08246,-0.12,0,0,2.34
41058388,2023.12.05 14:45:28,buy,0.03,eurusd,1.08115,0,1.08245,2023.12.05 15:00:00,1.08246,-0.18,0,0,3.93
41058403,2023.12.05 14:46:30,buy,0.03,eurusd,1.08075,0,1.08245,2023.12.05 15:00:00,1.08246,-0.18,0,0,5.13
41058412,2023.12.05 14:46:31,sell,0.01,eurusd,1.08073,0,1.0814,2023.12.05 15:37:22,1.08139,-0.06,0,0,-0.66
41058424,2023.12.05 14:47:10,sell,0.01,eurusd,1.08092,0,1.0814,2023.12.05 15:37:22,1.08139,-0.06,0,0,-0.47
41058434,2023.12.05 14:48:00,sell,0.01,eurusd,1.08094,0,1.0814,2023.12.05 15:37:22,1.08139,-0.06,0,0,-0.45
41058448,2023.12.05 14:49:00,sell,0.01,eurusd,1.08103,0,1.0814,2023.12.05 15:37:22,1.08139,-0.06,0,0,-0.36
41058498,2023.12.05 15:00:09,buy,0.01,eurusd,1.0825,0,1.08316,2023.12.05 15:00:19,1.08316,-0.06,0,0,0.66
41058507,2023.12.05 15:00:10,sell,0.01,eurusd,1.08227,0,1.0814,2023.12.05 15:37:22,1.08139,-0.06,0,0,0.88
41058527,2023.12.05 15:01:00,sell,0.01,eurusd,1.08351,0,1.0814,2023.12.05 15:37:22,1.08139,-0.06,0,0,2.12
41058537,2023.12.05 15:01:03,buy,0.01,eurusd,1.08369,0,1.08385,2023.12.05 15:04:36,1.08382,-0.06,0,0,0.13
41058552,2023.12.05 15:02:05,sell,0.01,eurusd,1.08366,0,1.0814,2023.12.05 15:37:22,1.08139,-0.06,0,0,2.27
41058567,2023.12.05 15:03:10,buy,0.01,eurusd,1.08277,0,1.08385,2023.12.05 15:04:36,1.0838,-0.06,0,0,1.03
41058581,2023.12.05 15:05:01,buy,0.01,eurusd,1.0835,0,1.0797,2023.12.06 13:47:47,1.07971,-0.06,0,-0.07,-3.79
41058596,2023.12.05 15:06:01,buy,0.01,eurusd,1.08345,0,1.0797,2023.12.06 13:47:47,1.07971,-0.06,0,-0.07,-3.74
41058610,2023.12.05 15:07:07,buy,0.01,eurusd,1.08296,0,1.0797,2023.12.06 13:47:47,1.07971,-0.06,0,-0.07,-3.25
41058630,2023.12.05 15:09:09,buy,0.01,eurusd,1.08268,0,1.0797,2023.12.06 13:47:47,1.07971,-0.06,0,-0.07,-2.97
41058639,2023.12.05 15:10:00,buy,0.01,eurusd,1.08264,0,1.0797,2023.12.06 13:47:47,1.07971,-0.06,0,-0.07,-2.93
41058656,2023.12.05 15:12:04,buy,0.01,eurusd,1.08243,0,1.0797,2023.12.06 13:47:47,1.07971,-0.06,0,-0.07,-2.72
41058676,2023.12.05 15:15:05,buy,0.01,eurusd,1.08246,0,1.0797,2023.12.06 13:47:47,1.07971,-0.06,0,-0.07,-2.75
41058688,2023.12.05 15:16:01,buy,0.01,eurusd,1.08235,0,1.0797,2023.12.06 13:47:47,1.07971,-0.06,0,-0.07,-2.64
41058701,2023.12.05 15:17:12,buy,0.01,eurusd,1.0823,0,1.0797,2023.12.06 13:47:47,1.07971,-0.06,0,-0.07,-2.59
41058711,2023.12.05 15:18:00,buy,0.01,eurusd,1.08209,0,1.0797,2023.12.06 13:47:47,1.07971,-0.06,0,-0.07,-2.38
41058725,2023.12.05 15:19:05,buy,0.02,eurusd,1.08184,0,1.0797,2023.12.06 13:47:47,1.07971,-0.12,0,-0.14,-4.26
41058801,2023.12.05 15:37:13,buy,0.02,eurusd,1.08157,0,1.0797,2023.12.06 13:47:47,1.07971,-0.12,0,-0.14,-3.72
41058810,2023.12.05 15:38:04,buy,0.02,eurusd,1.08136,0,1.0797,2023.12.06 13:47:47,1.07971,-0.12,0,-0.14,-3.3
41058819,2023.12.05 15:38:04,sell,0.01,eurusd,1.08127,0,1.08084,2023.12.05 15:40:18,1.08084,-0.06,0,0,0.43
41058832,2023.12.05 15:39:03,buy,0.02,eurusd,1.08122,0,1.0797,2023.12.06 13:47:47,1.07971,-0.12,0,-0.14,-3.02
41058845,2023.12.05 15:40:12,buy,0.02,eurusd,1.08103,0,1.0797,2023.12.06 13:47:47,1.07971,-0.12,0,-0.14,-2.64
41058860,2023.12.05 15:41:03,buy,0.02,eurusd,1.08091,0,1.0797,2023.12.06 13:47:47,1.07971,-0.12,0,-0.14,-2.4
41058869,2023.12.05 15:41:04,sell,0.01,eurusd,1.08089,0,1.08057,2023.12.05 15:51:42,1.08057,-0.06,0,0,0.32
41058881,2023.12.05 15:42:05,buy,0.02,eurusd,1.08089,0,1.0797,2023.12.06 13:47:47,1.07971,-0.12,0,-0.14,-2.36
41058890,2023.12.05 15:43:01,buy,0.02,eurusd,1.08083,0,1.0797,2023.12.06 13:47:47,1.07971,-0.12,0,-0.14,-2.24
41058905,2023.12.05 15:44:04,buy,0.02,eurusd,1.08077,0,1.0797,2023.12.06 13:47:47,1.07971,-0.12,0,-0.14,-2.12
41058918,2023.12.05 15:45:02,sell,0.01,eurusd,1.08098,0,1.08057,2023.12.05 15:51:42,1.08057,-0.06,0,0,0.41
41058934,2023.12.05 15:46:06,sell,0.01,eurusd,1.08105,0,1.08057,2023.12.05 15:51:42,1.08057,-0.06,0,0,0.48
41058945,2023.12.05 15:47:25,sell,0.01,eurusd,1.08115,0,1.08057,2023.12.05 15:51:42,1.08057,-0.06,0,0,0.58
41058958,2023.12.05 15:49:02,sell,0.01,eurusd,1.08127,0,1.08057,2023.12.05 15:51:42,1.08057,-0.06,0,0,0.7
41058975,2023.12.05 15:51:26,buy,0.02,eurusd,1.08064,0,1.0797,2023.12.06 13:47:47,1.07971,-0.12,0,-0.14,-1.86
41058984,2023.12.05 15:52:29,buy,0.03,eurusd,1.08012,0,1.0797,2023.12.06 13:47:47,1.07971,-0.18,0,-0.21,-1.23
41058993,2023.12.05 15:52:29,sell,0.01,eurusd,1.0801,0,1.08029,2023.12.05 16:14:54,1.08028,-0.06,0,0,-0.18
41059007,2023.12.05 15:53:24,sell,0.01,eurusd,1.08057,0,1.08029,2023.12.05 16:14:54,1.08028,-0.06,0,0,0.29
41059017,2023.12.05 15:54:04,sell,0.01,eurusd,1.08076,0,1.08029,2023.12.05 16:14:54,1.08028,-0.06,0,0,0.48
41059031,2023.12.05 15:56:07,sell,0.01,eurusd,1.08092,0,1.08029,2023.12.05 16:14:54,1.08028,-0.06,0,0,0.64
41059062,2023.12.05 16:05:00,sell,0.01,eurusd,1.08096,0,1.08029,2023.12.05 16:14:54,1.08028,-0.06,0,0,0.68
41059101,2023.12.05 16:06:04,sell,0.01,eurusd,1.08106,0,1.08029,2023.12.05 16:14:54,1.08028,-0.06,0,0,0.78
41059113,2023.12.05 16:07:07,sell,0.01,eurusd,1.08114,0,1.08029,2023.12.05 16:14:54,1.08028,-0.06,0,0,0.86
41059147,2023.12.05 16:18:01,buy,0.03,eurusd,1.08009,0,1.0797,2023.12.06 13:47:47,1.07971,-0.18,0,-0.21,-1.14
41059156,2023.12.05 16:18:02,sell,0.01,eurusd,1.08006,0,1.07958,2023.12.05 16:19:34,1.07958,-0.06,0,0,0.48
41059167,2023.12.05 16:19:01,buy,0.03,eurusd,1.08008,0,1.0797,2023.12.06 13:47:47,1.07971,-0.18,0,-0.21,-1.11
41059180,2023.12.05 16:20:14,buy,0.03,eurusd,1.07931,0,1.0797,2023.12.06 13:47:47,1.07971,-0.18,0,-0.21,1.2
41059189,2023.12.05 16:20:14,sell,0.01,eurusd,1.07926,0,1.07895,2023.12.05 16:33:02,1.07895,-0.06,0,0,0.31
41059201,2023.12.05 16:21:00,buy,0.03,eurusd,1.07922,0,1.0797,2023.12.06 13:47:47,1.07971,-0.18,0,-0.21,1.47
41059215,2023.12.05 16:22:02,buy,0.03,eurusd,1.07914,0,1.0797,2023.12.06 13:47:47,1.07971,-0.18,0,-0.21,1.71
41059226,2023.12.05 16:23:10,buy,0.03,eurusd,1.07917,0,1.0797,2023.12.06 13:47:47,1.07971,-0.18,0,-0.21,1.62
41059244,2023.12.05 16:26:04,sell,0.01,eurusd,1.07959,0,1.07895,2023.12.05 16:33:02,1.07895,-0.06,0,0,0.64
41059269,2023.12.05 16:33:02,buy,0.04,eurusd,1.07888,0,1.0797,2023.12.06 13:47:47,1.07971,-0.24,0,-0.28,3.32
41059283,2023.12.05 16:34:08,buy,0.04,eurusd,1.07864,0,1.0797,2023.12.06 13:47:47,1.07971,-0.24,0,-0.28,4.28
41059292,2023.12.05 16:34:08,sell,0.01,eurusd,1.07862,0,1.07835,2023.12.05 16:54:36,1.07835,-0.06,0,0,0.27
41059303,2023.12.05 16:35:14,sell,0.01,eurusd,1.07886,0,1.07835,2023.12.05 16:54:36,1.07835,-0.06,0,0,0.51
41059314,2023.12.05 16:36:05,sell,0.01,eurusd,1.07892,0,1.07835,2023.12.05 16:54:36,1.07835,-0.06,0,0,0.57
41059323,2023.12.05 16:37:00,sell,0.01,eurusd,1.07894,0,1.07835,2023.12.05 16:54:36,1.07835,-0.06,0,0,0.59
41059343,2023.12.05 16:41:01,buy,0.04,eurusd,1.07867,0,1.0797,2023.12.06 13:47:47,1.07971,-0.24,0,-0.28,4.16
41059364,2023.12.05 16:46:02,buy,0.04,eurusd,1.07857,0,1.0797,2023.12.06 13:47:47,1.07971,-0.24,0,-0.28,4.56
41059414,2023.12.05 16:54:02,buy,0.04,eurusd,1.07849,0,1.0797,2023.12.06 13:47:47,1.07971,-0.24,0,-0.28,4.88
41059423,2023.12.05 16:55:01,buy,0.05,eurusd,1.07831,0,1.0797,2023.12.06 13:47:47,1.07971,-0.3,0,-0.35,7
41059432,2023.12.05 16:55:02,sell,0.01,eurusd,1.07829,0,1.07863,2023.12.05 18:06:28,1.07863,-0.06,0,0,-0.34
41059445,2023.12.05 16:56:00,buy,0.05,eurusd,1.07824,0,1.0797,2023.12.06 13:47:47,1.07971,-0.3,0,-0.35,7.35
41059458,2023.12.05 16:57:19,sell,0.01,eurusd,1.07831,0,1.07863,2023.12.05 18:06:28,1.07863,-0.06,0,0,-0.32
41059467,2023.12.05 16:58:09,sell,0.01,eurusd,1.07851,0,1.07863,2023.12.05 18:06:28,1.07863,-0.06,0,0,-0.12
41059479,2023.12.05 16:59:03,sell,0.01,eurusd,1.07851,0,1.07863,2023.12.05 18:06:28,1.07863,-0.06,0,0,-0.12
41059491,2023.12.05 17:00:00,sell,0.01,eurusd,1.07865,0,1.07863,2023.12.05 18:06:28,1.07863,-0.06,0,0,0.02
41059502,2023.12.05 17:01:00,sell,0.01,eurusd,1.07872,0,1.07863,2023.12.05 18:06:28,1.07863,-0.06,0,0,0.09
41059516,2023.12.05 17:03:04,sell,0.01,eurusd,1.07881,0,1.07863,2023.12.05 18:06:28,1.07863,-0.06,0,0,0.18
41059532,2023.12.05 17:04:01,sell,0.01,eurusd,1.07879,0,1.07863,2023.12.05 18:06:28,1.07863,-0.06,0,0,0.16
41059543,2023.12.05 17:05:15,sell,0.01,eurusd,1.07896,0,1.07863,2023.12.05 18:06:28,1.07863,-0.06,0,0,0.33
41059554,2023.12.05 17:06:00,sell,0.01,eurusd,1.07898,0,1.07863,2023.12.05 18:06:28,1.07863,-0.06,0,0,0.35
41059563,2023.12.05 17:07:02,sell,0.02,eurusd,1.07905,0,1.07863,2023.12.05 18:06:28,1.07863,-0.12,0,0,0.84
41059576,2023.12.05 17:09:00,sell,0.02,eurusd,1.07929,0,1.07863,2023.12.05 18:06:28,1.07863,-0.12,0,0,1.32
41059621,2023.12.05 17:21:11,sell,0.02,eurusd,1.0793,0,1.07863,2023.12.05 18:06:28,1.07863,-0.12,0,0,1.34
41059630,2023.12.05 17:23:03,sell,0.02,eurusd,1.07943,0,1.07863,2023.12.05 18:06:28,1.07863,-0.12,0,0,1.6
41059647,2023.12.05 17:26:01,sell,0.02,eurusd,1.07946,0,1.07863,2023.12.05 18:06:28,1.07863,-0.12,0,0,1.66
41059658,2023.12.05 17:27:02,sell,0.02,eurusd,1.07955,0,1.07863,2023.12.05 18:06:28,1.07863,-0.12,0,0,1.84
41059670,2023.12.05 17:28:08,sell,0.02,eurusd,1.07961,0,1.07863,2023.12.05 18:06:28,1.07863,-0.12,0,0,1.96
41059708,2023.12.05 17:36:15,sell,0.02,eurusd,1.07973,0,1.07863,2023.12.05 18:06:28,1.07863,-0.12,0,0,2.2
41059806,2023.12.05 18:15:00,sell,0.01,eurusd,1.07859,0,1.07816,2023.12.05 18:36:36,1.07816,-0.06,0,0,0.43
41059821,2023.12.05 18:16:01,sell,0.01,eurusd,1.07863,0,1.07816,2023.12.05 18:36:36,1.07816,-0.06,0,0,0.47
41059830,2023.12.05 18:17:00,sell,0.01,eurusd,1.07864,0,1.07816,2023.12.05 18:36:36,1.07816,-0.06,0,0,0.48
41059848,2023.12.05 18:21:01,sell,0.01,eurusd,1.07862,0,1.07816,2023.12.05 18:36:36,1.07816,-0.06,0,0,0.46
41059860,2023.12.05 18:23:02,sell,0.01,eurusd,1.07874,0,1.07816,2023.12.05 18:36:36,1.07816,-0.06,0,0,0.58
41059873,2023.12.05 18:24:07,sell,0.01,eurusd,1.07878,0,1.07816,2023.12.05 18:36:36,1.07816,-0.06,0,0,0.62
41059912,2023.12.05 18:37:03,buy,0.05,eurusd,1.07821,0,1.0797,2023.12.06 13:47:47,1.07971,-0.3,0,-0.35,7.5
41059931,2023.12.05 18:41:03,buy,0.05,eurusd,1.07816,0,1.0797,2023.12.06 13:47:47,1.07971,-0.3,0,-0.35,7.75
41059942,2023.12.05 18:42:04,buy,0.06,eurusd,1.07787,0,1.0797,2023.12.06 13:47:47,1.07971,-0.36,0,-0.42,11.04
41059951,2023.12.05 18:42:05,sell,0.01,eurusd,1.07785,0,1.07883,2023.12.06 01:32:14,1.07883,-0.06,0,0,-0.98
41059960,2023.12.05 18:43:02,sell,0.01,eurusd,1.07798,0,1.07883,2023.12.06 01:32:14,1.07883,-0.06,0,0,-0.85
41059975,2023.12.05 18:45:04,sell,0.01,eurusd,1.07807,0,1.07883,2023.12.06 01:32:14,1.07883,-0.06,0,0,-0.76
41059988,2023.12.05 18:47:02,sell,0.01,eurusd,1.07815,0,1.07883,2023.12.06 01:32:14,1.07883,-0.06,0,0,-0.68
41059999,2023.12.05 18:48:01,sell,0.01,eurusd,1.07829,0,1.07883,2023.12.06 01:32:14,1.07883,-0.06,0,0,-0.54
41060010,2023.12.05 18:49:00,sell,0.01,eurusd,1.07833,0,1.07883,2023.12.06 01:32:14,1.07883,-0.06,0,0,-0.5
41060027,2023.12.05 18:52:04,sell,0.01,eurusd,1.07839,0,1.07883,2023.12.06 01:32:14,1.07883,-0.06,0,0,-0.44
41060036,2023.12.05 18:53:00,sell,0.01,eurusd,1.07848,0,1.07883,2023.12.06 01:32:14,1.07883,-0.06,0,0,-0.35
41060049,2023.12.05 18:54:02,sell,0.01,eurusd,1.07849,0,1.07883,2023.12.06 01:32:14,1.07883,-0.06,0,0,-0.34
41060062,2023.12.05 18:56:05,sell,0.01,eurusd,1.07854,0,1.07883,2023.12.06 01:32:14,1.07883,-0.06,0,0,-0.29
41060073,2023.12.05 18:57:03,sell,0.02,eurusd,1.07856,0,1.07883,2023.12.06 01:32:14,1.07883,-0.12,0,0,-0.54
41060111,2023.12.05 19:09:04,sell,0.02,eurusd,1.07857,0,1.07883,2023.12.06 01:32:14,1.07883,-0.12,0,0,-0.52
41060126,2023.12.05 19:12:02,sell,0.02,eurusd,1.07862,0,1.07883,2023.12.06 01:32:14,1.07883,-0.12,0,0,-0.42
41060275,2023.12.05 20:11:17,sell,0.02,eurusd,1.07874,0,1.07883,2023.12.06 01:32:14,1.07883,-0.12,0,0,-0.18
41060288,2023.12.05 20:14:09,sell,0.02,eurusd,1.07877,0,1.07883,2023.12.06 01:32:14,1.07883,-0.12,0,0,-0.12
41060301,2023.12.05 20:15:30,sell,0.02,eurusd,1.07884,0,1.07883,2023.12.06 01:32:14,1.07883,-0.12,0,0,0.02
41060312,2023.12.05 20:16:20,sell,0.02,eurusd,1.07885,0,1.07883,2023.12.06 01:32:14,1.07883,-0.12,0,0,0.04
41060321,2023.12.05 20:17:05,sell,0.02,eurusd,1.07892,0,1.07883,2023.12.06 01:32:14,1.07883,-0.12,0,0,0.18
41060332,2023.12.05 20:18:02,sell,0.02,eurusd,1.0789,0,1.07883,2023.12.06 01:32:14,1.07883,-0.12,0,0,0.14
41060345,2023.12.05 20:19:14,sell,0.02,eurusd,1.07907,0,1.07883,2023.12.06 01:32:14,1.07883,-0.12,0,0,0.48
41060356,2023.12.05 20:21:01,sell,0.03,eurusd,1.0792,0,1.07883,2023.12.06 01:32:14,1.07883,-0.18,0,0,1.11
41060369,2023.12.05 20:22:01,sell,0.03,eurusd,1.0792,0,1.07883,2023.12.06 01:32:14,1.07883,-0.18,0,0,1.11
41060390,2023.12.05 20:27:12,sell,0.03,eurusd,1.0792,0,1.07883,2023.12.06 01:32:14,1.07883,-0.18,0,0,1.11
41060407,2023.12.05 20:31:16,sell,0.03,eurusd,1.07924,0,1.07883,2023.12.06 01:32:14,1.07883,-0.18,0,0,1.23
41060416,2023.12.05 20:32:03,sell,0.03,eurusd,1.07923,0,1.07883,2023.12.06 01:32:14,1.07883,-0.18,0,0,1.2
41060427,2023.12.05 20:33:03,sell,0.03,eurusd,1.07925,0,1.07883,2023.12.06 01:32:14,1.07883,-0.18,0,0,1.26
41060440,2023.12.05 20:34:03,sell,0.03,eurusd,1.07919,0,1.07883,2023.12.06 01:32:14,1.07883,-0.18,0,0,1.08
41060455,2023.12.05 20:38:12,sell,0.04,eurusd,1.0793,0,1.07883,2023.12.06 01:32:14,1.07883,-0.24,0,0,1.88
41060466,2023.12.05 20:39:02,sell,0.04,eurusd,1.07938,0,1.07883,2023.12.06 01:32:14,1.07883,-0.24,0,0,2.2
41060483,2023.12.05 20:42:10,sell,0.04,eurusd,1.07943,0,1.07883,2023.12.06 01:32:14,1.07883,-0.24,0,0,2.4
41060496,2023.12.05 20:44:07,sell,0.04,eurusd,1.07945,0,1.07883,2023.12.06 01:32:14,1.07883,-0.24,0,0,2.48
41060515,2023.12.05 20:49:02,sell,0.04,eurusd,1.07948,0,1.07883,2023.12.06 01:32:14,1.07883,-0.24,0,0,2.6
41060526,2023.12.05 20:50:01,sell,0.05,eurusd,1.07945,0,1.07883,2023.12.06 01:32:14,1.07883,-0.3,0,-0.01,3.1
41060539,2023.12.05 20:51:03,sell,0.05,eurusd,1.07949,0,1.07883,2023.12.06 01:32:14,1.07883,-0.3,0,-0.01,3.3
